Temperaturdaten der Geräte
Datum: 2022_03_24

Version: v4.0-6-g89f8d29-dirty


abs. Zeit     rel. Zeit [s]       Out.Leistung [%]      Regler Temp. [°C]     Temp. Kurzwellig 1 [°C]            Temp. Langwellig AV 20:1 [°C]      Temp. Pt Oberfläche [°C]           Temp. Pt Raum [°C]                 
14:42:56       9978.0              7.6                   176.4                 170.2                              144.0                              166.9                              23.4                               
14:43:10       9991.3              10.0                  177.4                 170.3                              144.1                              167.0                              23.3                               
14:43:23       10004.6             3.3                   173.1                 170.4                              144.1                              167.1                              23.4                               
14:43:36       10017.9             5.0                   177.6                 170.4                              144.2                              167.1                              23.4                               
14:43:49       10031.1             5.4                   181.7                 170.5                              144.2                              167.1                              23.3                               
14:44:03       10044.4             10.0                  172.6                 170.6                              144.3                              167.3                              23.3                               
14:44:16       10057.7             10.0                  178.9                 170.6                              144.3                              167.4                              23.4                               
14:44:29       10070.9             10.0                  177.0                 170.6                              144.3                              167.4                              23.3                               
14:44:42       10084.2             9.9                   174.3                 170.6                              144.4                              167.4                              23.3                               
14:44:56       10097.5             8.3                   179.7                 170.7                              144.4                              167.5                              23.4                               
14:45:09       10110.8             10.0                  174.5                 170.7                              144.3                              167.5                              23.4                               
14:45:22       10124.0             7.6                   175.7                 170.6                              144.3                              167.5                              23.4                               
14:45:36       10137.3             10.0                  177.0                 170.7                              144.4                              167.4                              23.4                               
14:45:49       10150.6             10.0                  178.4                 170.7                              144.4                              167.4                              23.4                               
14:46:02       10163.9             10.0                  177.2                 170.7                              144.5                              167.4                              23.3                               
14:46:15       10177.1             10.0                  178.3                 170.8                              144.5                              167.6                              23.4                               
14:46:29       10190.4             10.0                  172.7                 170.8                              144.5                              167.6                              23.4                               
14:46:42       10203.7             9.5                   177.7                 170.9                              144.6                              167.7                              23.4                               
14:46:55       10216.9             10.0                  181.7                 171.0                              144.6                              167.7                              23.3                               
14:47:08       10230.2             10.0                  181.6                 171.1                              144.7                              167.7                              23.4                               
14:47:22       10243.4             10.0                  177.2                 171.1                              144.8                              167.8                              23.3                               
14:47:35       10256.7             10.0                  177.6                 171.2                              144.9                              167.8                              23.4                               
14:47:48       10269.9             10.0                  177.0                 171.3                              144.9                              168.0                              23.3                               
14:48:01       10283.2             10.0                  177.8                 171.5                              145.1                              168.2                              23.3                               
14:48:15       10296.4             3.2                   175.4                 171.6                              145.1                              168.3                              23.4                               
14:48:28       10309.7             10.0                  178.4                 171.7                              145.3                              168.1                              23.4                               
14:48:41       10322.9             10.0                  175.9                 171.8                              145.4                              168.4                              23.4                               
14:48:54       10336.1             10.0                  175.1                 171.9                              145.5                              168.4                              23.3                               
14:49:08       10349.4             2.0                   177.4                 172.0                              145.6                              168.7                              23.4                               
14:49:21       10362.6             10.0                  177.8                 172.2                              145.7                              168.8                              23.4                               
14:49:34       10375.9             10.0                  180.2                 172.3                              145.8                              168.8                              23.4                               
14:49:47       10389.1             10.0                  181.3                 172.3                              145.8                              169.0                              23.4                               
14:50:01       10402.3             10.0                  179.3                 172.4                              145.9                              169.0                              23.4                               
14:50:14       10415.6             6.0                   181.4                 172.5                              146.0                              169.2                              23.4                               
14:50:27       10428.8             10.0                  182.3                 172.5                              146.0                              169.1                              23.4                               
14:50:40       10442.1             10.0                  177.3                 172.6                              146.1                              169.3                              23.4                               
14:50:54       10455.3             10.0                  179.6                 172.6                              146.1                              169.4                              23.4                               
14:51:07       10468.5             10.0                  180.3                 172.7                              146.2                              169.3                              23.3                               
14:51:20       10481.8             7.4                   174.4                 172.8                              146.2                              169.5                              23.4                               
14:51:33       10495.0             10.0                  176.0                 172.9                              146.3                              169.6                              23.4                               
14:51:46       10508.2             10.0                  182.0                 172.9                              146.4                              169.6                              23.3                               
14:52:00       10521.5             10.0                  184.1                 173.0                              146.4                              169.7                              23.4                               
14:52:13       10534.7             10.0                  183.7                 173.1                              146.5                              169.8                              23.4                               
14:52:26       10547.9             0.0                   181.2                 173.2                              146.6                              169.9                              23.4                               
14:52:39       10561.1             10.0                  181.2                 173.3                              146.7                              170.0                              23.4                               
14:52:53       10574.4             10.0                  184.3                 173.4                              146.7                              170.0                              23.4                               
14:53:06       10587.6             10.0                  178.8                 173.5                              146.8                              170.1                              23.4                               
14:53:19       10600.8             10.0                  182.1                 173.6                              146.9                              170.1                              23.4                               
14:53:32       10614.1             10.0                  180.3                 173.6                              146.9                              170.3                              23.4                               
14:53:46       10627.3             10.0                  181.2                 173.7                              147.0                              170.3                              23.4                               
14:53:59       10640.5             10.0                  181.6                 173.7                              147.0                              170.3                              23.4                               
14:54:12       10653.8             10.0                  176.9                 173.9                              147.1                              170.4                              23.4                               
14:54:25       10667.0             10.0                  179.0                 173.9                              147.2                              170.6                              23.4                               
14:54:38       10680.3             10.0                  177.7                 174.0                              147.3                              170.7                              23.4                               
14:54:52       10693.5             10.0                  178.6                 174.1                              147.3                              170.7                              23.4                               
14:55:05       10706.7             6.5                   179.6                 174.3                              147.4                              170.9                              23.4                               
14:55:18       10720.0             10.0                  179.0                 174.4                              147.6                              171.1                              23.4                               
14:55:31       10733.2             10.0                  184.6                 174.5                              147.6                              171.3                              23.4                               
14:55:45       10746.5             10.0                  185.1                 174.6                              147.8                              171.4                              23.4                               
14:55:58       10759.7             10.0                  181.6                 174.8                              147.9                              171.7                              23.4                               
14:56:11       10773.0             10.0                  177.0                 174.9                              148.2                              171.8                              23.4                               
14:56:25       10786.3             10.0                  184.9                 175.0                              148.1                              171.7                              23.4                               
14:56:38       10799.5             7.4                   181.1                 175.2                              148.2                              171.8                              23.4                               
14:56:51       10812.8             10.0                  185.2                 175.3                              148.3                              172.1                              23.4                               
14:57:04       10826.0             10.0                  184.0                 175.4                              148.4                              172.1                              23.4                               
14:57:17       10839.2             7.3                   186.6                 175.5                              148.5                              172.2                              23.4                               
14:57:31       10852.5             10.0                  181.8                 175.7                              148.7                              172.4                              23.4                               
14:57:44       10865.7             2.6                   181.5                 175.8                              148.8                              172.4                              23.4                               
14:57:57       10879.0             10.0                  183.0                 175.9                              148.9                              172.3                              23.4                               
14:58:10       10892.2             10.0                  181.6                 176.0                              149.0                              172.5                              23.4                               
14:58:24       10905.5             5.5                   183.3                 176.0                              149.0                              172.5                              23.4                               
14:58:37       10918.7             10.0                  185.8                 176.1                              149.0                              172.8                              23.4                               
14:58:50       10931.9             10.0                  182.5                 176.2                              149.1                              172.8                              23.4                               
14:59:03       10945.2             10.0                  180.3                 176.3                              149.1                              172.9                              23.4                               
14:59:17       10958.4             8.9                   182.9                 176.3                              149.2                              172.7                              23.4                               
14:59:30       10971.6             10.0                  179.8                 176.4                              149.2                              172.9                              23.4                               
14:59:43       10984.9             10.0                  177.3                 176.4                              149.3                              173.1                              23.5                               
14:59:56       10998.1             10.0                  179.9                 176.5                              149.3                              173.0                              23.4                               
15:00:10       11011.4             10.0                  184.5                 176.5                              149.4                              173.2                              23.4                               
15:00:23       11024.6             10.0                  185.9                 176.6                              149.5                              173.1                              23.4                               
15:00:36       11037.9             10.0                  181.3                 176.7                              149.6                              173.3                              23.4                               
15:00:49       11051.1             0.0                   186.8                 176.8                              149.7                              173.5                              23.4                               
15:01:03       11064.4             10.0                  180.9                 176.9                              149.7                              173.6                              23.4                               
15:01:16       11077.6             10.0                  181.0                 177.0                              149.8                              173.8                              23.4                               
15:01:29       11090.9             10.0                  181.9                 177.1                              149.9                              173.9                              23.4                               
15:01:42       11104.1             10.0                  185.0                 177.2                              149.9                              174.0                              23.4                               
15:01:56       11117.3             1.9                   183.8                 177.2                              149.9                              174.1                              23.4                               
15:02:09       11130.6             10.0                  182.0                 177.4                              150.0                              174.1                              23.4                               
15:02:22       11143.8             10.0                  181.2                 177.3                              150.1                              173.9                              23.4                               
15:02:35       11157.1             10.0                  182.2                 177.4                              150.1                              173.8                              23.4                               
15:02:49       11170.3             9.3                   181.4                 177.4                              150.1                              173.6                              23.4                               
15:03:02       11183.6             10.0                  190.4                 177.5                              150.2                              173.7                              23.4                               
15:03:15       11196.8             10.0                  182.5                 177.5                              150.2                              173.9                              23.4                               
15:03:28       11210.1             10.0                  185.0                 177.6                              150.5                              174.0                              23.4                               
15:03:42       11223.3             5.5                   188.7                 177.6                              150.5                              174.1                              23.4                               
15:03:55       11236.5             10.0                  186.8                 177.6                              150.4                              174.1                              23.4                               
15:04:08       11249.8             5.4                   183.8                 177.7                              150.3                              174.2                              23.4                               
15:04:21       11263.0             10.0                  187.6                 177.8                              150.7                              174.2                              23.4                               
15:04:34       11276.3             10.0                  188.7                 177.9                              150.5                              174.3                              23.4                               
15:04:48       11289.5             10.0                  182.3                 177.9                              150.5                              174.3                              23.4                               
15:05:01       11302.7             10.0                  185.7                 177.9                              150.7                              174.4                              23.4                               
15:05:14       11316.0             10.0                  185.8                 178.0                              150.6                              174.5                              23.4                               
15:05:27       11329.2             10.0                  185.4                 178.1                              150.7                              174.5                              23.4                               
15:05:41       11342.5             10.0                  184.0                 178.1                              150.7                              174.5                              23.4                               
15:05:54       11355.7             10.0                  185.5                 178.2                              150.7                              174.6                              23.4                               
15:06:07       11368.9             10.0                  188.7                 178.3                              150.8                              174.7                              23.4                               
15:06:20       11382.2             10.0                  186.2                 178.3                              150.9                              174.8                              23.5                               
15:06:34       11395.4             10.0                  184.6                 178.4                              151.0                              175.0                              23.4                               
15:06:47       11408.7             10.0                  185.4                 178.5                              151.0                              175.0                              23.4                               
15:07:00       11421.9             10.0                  184.5                 178.6                              151.1                              175.0                              23.4                               
15:07:13       11435.2             10.0                  185.4                 178.7                              151.2                              175.1                              23.4                               
15:07:27       11448.4             10.0                  185.0                 178.9                              151.3                              175.4                              23.4                               
15:07:40       11461.7             0.0                   190.1                 179.0                              151.4                              175.4                              23.4                               
15:07:53       11474.9             10.0                  183.3                 179.1                              151.5                              175.4                              23.4                               
15:08:06       11488.2             10.0                  184.8                 179.2                              151.7                              175.4                              23.4                               
15:08:20       11501.5             10.0                  185.8                 179.3                              151.8                              175.6                              23.4                               
15:08:33       11514.7             6.3                   185.2                 179.3                              151.8                              175.6                              23.4                               
15:08:46       11528.0             3.5                   187.2                 179.4                              151.9                              175.6                              23.4                               
15:08:59       11541.2             7.8                   188.8                 179.5                              151.9                              175.8                              23.4                               
15:09:13       11554.5             4.3                   186.1                 179.5                              152.0                              175.8                              23.4                               
15:09:26       11567.7             10.0                  181.6                 179.6                              152.0                              175.9                              23.4                               
15:09:39       11581.0             3.4                   192.6                 179.6                              152.1                              176.1                              23.4                               
15:09:53       11594.7             9.0                   189.4                 179.6                              234.0                              176.0                              23.4                               
15:10:07       11608.5             10.0                  190.3                 179.6                              152.0                              176.1                              23.4                               
15:10:20       11621.8             10.0                  188.5                 179.5                              152.0                              176.0                              23.4                               
15:10:33       11635.0             10.0                  189.7                 179.5                              152.0                              176.0                              23.4                               
15:10:46       11648.3             10.0                  185.2                 179.4                              152.0                              175.9                              23.4                               
15:11:00       11661.5             10.0                  188.3                 179.4                              151.8                              175.6                              23.4                               
15:11:13       11674.8             10.0                  186.1                 179.4                              151.8                              175.5                              23.5                               
15:11:26       11688.1             10.0                  184.7                 179.3                              151.9                              175.4                              23.4                               
15:11:40       11701.3             10.0                  184.6                 179.3                              151.9                              175.6                              23.4                               
15:11:53       11714.6             10.0                  183.5                 179.3                              151.9                              175.7                              23.4                               
15:12:06       11727.9             10.0                  184.1                 179.4                              151.9                              175.7                              23.4                               
15:12:19       11741.2             10.0                  186.8                 179.4                              151.9                              175.9                              23.4                               
15:12:33       11754.4             10.0                  183.6                 179.4                              151.9                              175.8                              23.4                               
15:12:46       11767.7             0.0                   183.3                 179.5                              151.9                              175.9                              23.4                               
15:12:59       11781.0             10.0                  188.3                 179.5                              152.0                              176.0                              23.4                               
15:13:12       11794.2             10.0                  185.6                 179.6                              152.1                              176.1                              23.5                               
15:13:26       11807.5             6.6                   188.0                 179.6                              152.1                              176.0                              23.4                               
15:13:39       11820.7             10.0                  185.2                 179.7                              152.1                              175.9                              23.4                               
15:13:52       11834.0             10.0                  188.6                 179.7                              152.2                              176.0                              23.4                               
15:14:05       11847.2             6.7                   185.5                 179.8                              152.2                              176.1                              23.4                               
15:14:19       11860.5             10.0                  186.8                 179.8                              152.2                              176.2                              23.4                               
15:14:32       11873.8             0.0                   190.4                 179.9                              152.3                              176.3                              23.4                               
15:14:45       11887.1             10.0                  183.8                 179.9                              152.3                              176.4                              23.4                               
15:14:59       11900.3             10.0                  187.1                 179.9                              152.3                              176.4                              23.4                               
15:15:12       11913.6             10.0                  188.2                 179.9                              152.3                              176.3                              23.4                               
15:15:25       11926.8             10.0                  189.2                 179.9                              152.4                              176.3                              23.4                               
15:15:38       11940.1             8.7                   187.5                 179.9                              152.3                              176.4                              23.4                               
15:15:52       11953.4             10.0                  189.1                 179.9                              152.3                              176.3                              23.4                               
15:16:05       11966.6             10.0                  187.1                 179.9                              152.3                              176.3                              23.4                               
15:16:18       11979.9             10.0                  189.2                 180.0                              152.3                              176.3                              23.4                               
15:16:31       11993.2             6.7                   184.5                 179.9                              152.3                              176.4                              23.4                               
15:16:45       12006.5             10.0                  186.5                 180.0                              152.4                              176.3                              23.4                               
15:16:58       12019.8             10.0                  187.1                 180.0                              152.4                              176.5                              23.4                               
15:17:11       12033.0             10.0                  186.1                 180.0                              152.4                              176.3                              23.4                               
15:17:25       12046.3             10.0                  185.7                 180.0                              152.4                              176.1                              23.4                               
15:17:38       12059.6             10.0                  185.7                 180.2                              152.5                              176.3                              23.4                               
15:17:51       12072.8             6.6                   187.2                 180.2                              152.6                              176.4                              23.4                               
15:18:04       12086.1             10.0                  187.7                 180.2                              152.6                              176.5                              23.5                               
15:18:18       12099.4             8.2                   190.8                 180.3                              152.6                              176.4                              23.4                               
15:18:31       12112.6             10.0                  187.3                 180.3                              152.7                              176.5                              23.4                               
15:18:44       12125.9             4.0                   188.3                 180.3                              152.7                              176.6                              23.4                               
15:18:57       12139.1             10.0                  188.6                 180.4                              152.8                              176.8                              23.4                               
15:19:11       12152.4             1.4                   183.9                 180.5                              152.8                              176.8                              23.4                               
15:19:24       12165.6             5.5                   186.5                 180.5                              152.8                              176.9                              23.5                               
15:19:37       12178.9             10.0                  190.7                 180.5                              152.8                              176.9                              23.5                               
15:19:50       12192.2             10.0                  186.8                 180.5                              152.9                              177.1                              23.4                               
15:20:04       12205.4             10.0                  187.8                 180.5                              152.8                              177.0                              23.5                               
15:20:17       12218.7             10.0                  190.1                 180.5                              152.9                              176.8                              23.5                               
15:20:30       12231.9             10.0                  188.3                 180.5                              152.9                              177.0                              23.5                               
15:20:43       12245.2             10.0                  186.4                 180.4                              153.0                              176.9                              23.5                               
15:20:57       12258.4             2.3                   191.6                 180.4                              152.8                              177.0                              23.4                               
15:21:10       12271.7             10.0                  186.0                 180.4                              152.7                              176.9                              23.4                               
15:21:23       12285.1             10.0                  188.3                 180.4                              152.7                              177.0                              23.4                               
15:21:37       12298.4             10.0                  191.1                 180.4                              152.8                              177.0                              23.4                               
15:21:50       12311.6             10.0                  191.7                 180.4                              152.7                              176.7                              23.4                               
15:22:03       12324.9             12.0                  190.6                 180.4                              152.7                              176.7                              23.5                               
15:22:16       12338.2             12.0                  188.1                 180.3                              152.7                              176.7                              23.4                               
15:22:30       12351.5             12.0                  187.8                 180.4                              152.9                              176.9                              23.5                               
15:22:43       12364.7             12.0                  191.7                 180.4                              152.9                              176.9                              23.5                               
15:22:56       12378.0             10.0                  189.5                 180.4                              152.7                              176.7                              23.5                               
15:23:10       12391.3             10.0                  185.6                 180.5                              152.8                              176.9                              23.5                               
15:23:23       12404.6             10.0                  191.3                 180.5                              152.8                              177.0                              23.4                               
15:23:36       12417.8             10.0                  187.1                 180.6                              152.8                              177.0                              23.5                               
15:23:49       12431.1             10.0                  186.4                 180.6                              152.9                              176.9                              23.5                               
15:24:03       12444.3             10.0                  191.6                 180.7                              153.0                              177.0                              23.4                               
15:24:16       12457.6             10.0                  189.5                 180.8                              153.1                              177.2                              23.5                               
15:24:29       12470.9             10.0                  187.8                 180.8                              153.2                              177.2                              23.5                               
15:24:42       12484.1             10.0                  188.0                 180.9                              153.3                              177.2                              23.5                               
15:24:56       12497.4             10.0                  191.3                 181.0                              153.4                              177.3                              23.5                               
15:25:09       12510.6             10.0                  185.3                 181.1                              153.6                              177.3                              23.5                               
15:25:22       12523.9             10.0                  192.5                 181.2                              153.7                              177.5                              23.5                               
15:25:36       12537.6             10.0                  192.0                 181.4                              236.5                              177.7                              23.5                               
15:25:50       12551.3             10.0                  192.2                 181.5                              183.7                              177.8                              23.5                               
15:26:03       12565.1             10.0                  192.6                 181.6                              167.1                              178.0                              23.5                               
15:26:17       12578.9             10.0                  187.1                 181.7                              175.1                              178.0                              23.5                               
15:26:31       12593.1             10.0                  187.5                 181.9                              154.1                              178.2                              23.5                               
15:26:45       12606.4             10.0                  192.6                 182.0                              154.2                              178.2                              23.5                               
15:26:58       12620.1             10.0                  195.0                 182.1                              237.6                              178.3                              23.5                               
15:27:12       12633.9             10.0                  191.3                 182.2                              184.6                              178.3                              23.5                               
15:27:26       12647.6             10.0                  191.3                 182.4                              154.5                              178.4                              23.5                               
15:27:39       12660.9             10.0                  195.9                 182.5                              154.7                              178.3                              23.5                               
15:27:53       12674.6             10.0                  192.8                 182.7                              238.4                              178.5                              23.5                               
15:28:07       12688.4             10.0                  190.6                 182.8                              185.2                              178.9                              23.5                               
